locationID,latitude,longitude,waterBody,projectCode
7161,43.16780193,-123.6912637,NA,NRSA
6845,47.01519088,-108.1650041,NA,NRSA
6882,46.79193003,-107.8371055,NA,NRSA
6582,43.31272807,-114.1155635,NA,NRSA
6851,44.8992784,-112.2600543,NA,NRSA
6463,38.7772714,-119.7590081,NA,NRSA
6862,46.11058949,-106.4503916,NA,NRSA
7309,30.00376468,-94.2970705,NA,NRSA
6727,44.14003785,-70.28093883,NA,NRSA
6720,43.76644418,-70.76903158,NA,NRSA
6837,45.53162128,-112.1075117,NA,NRSA
7065,44.65750472,-74.00524373,NA,NRSA
7061,44.13594453,-74.15509121,NA,NRSA
6918,46.59192336,-101.791832,NA,NRSA
6849,45.99369237,-113.0349307,NA,NRSA
6872,45.80669412,-110.7093344,NA,NRSA
7064,44.49954119,-74.88521954,NA,NRSA
6505,38.67155,-106.16314,NA,NRSA
6724,44.9387264,-69.32349831,NA,NRSA
6939,42.0973707,-101.1664842,NA,NRSA
7116,34.97090951,-96.22299622,NA,NRSA
6648,37.20970471,-95.54539085,NA,NRSA
7045,41.46657643,-117.7079796,NA,NRSA
6871,46.34323659,-105.8018705,NA,NRSA
6868,48.04250723,-104.7702413,NA,NRSA
6877,47.06779872,-104.1518971,NA,NRSA
6879,48.87949882,-104.922924,NA,NRSA
6860,45.99350326,-110.7352828,NA,NRSA
6504,38.669,-106.161,NA,NRSA
6661,37.82311746,-97.0303315,NA,NRSA
7456,38.20965977,-80.04872664,NA,NRSA
7149,42.07214612,-124.0083425,NA,NRSA
6839,48.94323676,-106.8565294,NA,NRSA
6853,48.92260313,-106.7993967,NA,NRSA
6836,46.1667665,-110.5490897,NA,NRSA
7073,44.60827665,-73.96279699,NA,NRSA
6507,39.2169,-106.398,NA,NRSA
6863,46.07532111,-110.0509399,NA,NRSA
6972,42.50316329,-101.4197201,NA,NRSA
7165,42.01748852,-123.9496604,NA,NRSA
6793,47.90525018,-90.21860332,NA,NRSA
7044,40.4110826,-116.9237429,NA,NRSA
7034,40.19137121,-117.2531401,NA,NRSA
7332,38.01991848,-111.654475,NA,NRSA
6922,46.82591411,-100.9301159,NA,NRSA
6878,45.54932145,-109.2430792,NA,NRSA
6589,43.92201824,-114.1142041,NA,NRSA
6597,44.05418728,-113.4389387,NA,NRSA
7048,39.27002193,-114.3144801,NA,NRSA
6856,45.00824922,-108.9111304,NA,NRSA
6719,46.5760353,-68.08781271,NA,NRSA
6847,48.36583596,-108.1536959,NA,NRSA
6844,46.45775056,-110.3713055,NA,NRSA
6876,45.07211465,-109.0366393,NA,NRSA
6723,46.704392,-68.67903911,NA,NRSA
6726,46.58245096,-68.69484212,NA,NRSA
6848,46.84537804,-111.1382684,NA,NRSA
7353,38.92939931,-77.87369583,NA,NRSA
6969,40.89353857,-96.60388611,NA,NRSA
6917,46.05064532,-102.0129711,NA,NRSA
6458,40.13079561,-121.4652129,NA,NRSA
6840,48.14321127,-112.1246194,NA,NRSA
6838,46.58558867,-111.2657085,NA,NRSA
6945,41.15204569,-96.54845474,NA,NRSA
7197,40.07336246,-75.2235382,NA,NRSA
7304,32.75744179,-94.84784005,NA,NRSA
6438,39.90521375,-121.0465597,NA,NRSA
6938,46.35476791,-102.1690376,NA,NRSA
7194,41.45222641,-76.4526647,NA,NRSA
7153,42.85641006,-123.1434089,NA,NRSA
6718,46.9755638,-69.37838052,NA,NRSA
6798,47.3975399,-95.1462294,NA,NRSA
7235,43.40178445,-100.9843349,NA,NRSA
7346,40.85573516,-110.4569517,NA,NRSA
6859,48.54947096,-109.3916757,NA,NRSA
6590,44.40736207,-111.5839679,NA,NRSA
6593,44.59477382,-111.4556269,NA,NRSA
6508,39.67596,-105.66012,NA,NRSA
6756,46.7152655,-89.39489377,NA,NRSA
7359,36.92479803,-79.23007866,NA,NRSA
7058,40.84722832,-73.22628625,NA,NRSA
7090,41.12102096,-81.51975745,NA,NRSA
6866,47.57668586,-113.8351452,NA,NRSA
6542,30.96981875,-86.99358916,NA,NRSA
6825,31.05988802,-88.88820285,NA,NRSA
6750,46.57276085,-88.99455083,NA,NRSA
6832,31.47037755,-89.72312974,NA,NRSA
6884,35.06056645,-84.02452301,NA,NRSA
7081,41.61301921,-74.10549041,NA,NRSA
6509,40.04369,-105.73147,NA,NRSA
6506,39.83637,-106.31516,NA,NRSA
7047,39.11126562,-119.8309349,NA,NRSA
7050,38.86341067,-119.1150261,NA,NRSA
7157,45.9661823,-118.0295615,NA,NRSA
7163,45.87203218,-117.9261908,NA,NRSA
6598,45.10608604,-113.6464047,NA,NRSA
6581,44.84403732,-113.8166768,NA,NRSA
7452,44.9626263,-90.86513133,NA,NRSA
7308,29.95584983,-95.7117401,NA,NRSA
6826,31.0002661,-91.0394967,NA,NRSA
6933,46.72340952,-102.8171841,NA,NRSA
6852,46.70854214,-104.2339646,NA,NRSA
6864,48.60300427,-113.8529123,NA,NRSA
6875,48.17418419,-113.8790734,NA,NRSA
6974,40.50101387,-100.3195904,NA,NRSA
7107,35.08671464,-98.16888211,NA,NRSA
6650,37.07185357,-97.50849573,NA,NRSA
6835,48.00504643,-116.0016728,NA,NRSA
7074,42.8031254,-77.06017097,NA,NRSA
6977,42.698189,-103.567986,NA,NRSA
6956,40.80808101,-97.43349866,NA,NRSA
7294,32.2972293,-94.49081819,NA,NRSA
6988,43.51731922,-72.3696471,NA,NRSA
7467,39.26324425,-79.26234742,NA,NRSA
6535,39.8061351,-75.46540517,NA,NRSA
6978,42.767236,-103.927531,NA,NRSA
7040,38.89876161,-119.7126984,NA,NRSA
7227,43.9054927,-96.48497479,NA,NRSA
6596,47.23101448,-116.2730928,NA,NRSA
6602,46.04582571,-115.8645184,NA,NRSA
7361,38.19040647,-77.65247662,NA,NRSA
6725,44.26609848,-69.05398813,NA,NRSA
7412,46.41641935,-90.7411621,NA,NRSA
6575,43.4622361,-91.4190783,NA,NRSA
6843,46.35963125,-105.8140483,NA,NRSA
6919,47.23479897,-103.7640739,NA,NRSA
6643,38.81478276,-85.52807281,NA,NRSA
6850,46.40586386,-112.3703983,NA,NRSA
6673,37.02237885,-94.6211974,NA,NRSA
6639,38.0890458,-87.93263453,NA,NRSA
6869,46.60898417,-111.0761684,NA,NRSA
6846,46.59422468,-111.0444186,NA,NRSA
6534,39.69224733,-75.7342312,NA,NRSA
6990,43.9031519,-71.98528329,NA,NRSA
6634,37.92797331,-87.21043043,NA,NRSA
7264,43.36156081,-101.6937126,NA,NRSA
7241,44.66903976,-103.356063,NA,NRSA
6907,46.22148963,-101.5025463,NA,NRSA
6632,39.70521964,-87.07881596,NA,NRSA
6894,35.35452808,-79.05784611,NA,NRSA
6527,39.81091381,-75.56714584,NA,NRSA
6644,40.27550001,-86.880289,NA,NRSA
6925,46.12644511,-101.3410806,NA,NRSA
7279,35.65534925,-84.15339585,NA,NRSA
6638,41.04920993,-85.72037088,NA,NRSA
6729,44.85215555,-68.07279956,NA,NRSA
6842,45.34771267,-109.1693866,NA,NRSA
6991,43.07161,-71.14224,NA,NRSA
6857,45.79139287,-110.5031308,NA,NRSA
6652,39.75447276,-95.69903262,NA,NRSA
6934,46.928915,-101.6470576,NA,NRSA
7358,38.8826959,-78.68466031,NA,NRSA
6757,42.32680717,-86.13681824,NA,NRSA
7337,37.84417532,-111.8499488,NA,NRSA
7501,44.97356602,-109.7782293,NA,NRSA
6822,36.869084,-92.470304,NA,NRSA
6896,35.85316559,-78.72632168,NA,NRSA
7265,45.15782035,-96.50603829,NA,NRSA
6388,31.08686327,-87.08175172,NA,NRSA
7347,38.89831374,-110.3699263,NA,NRSA
7077,44.39168643,-74.67485054,NA,NRSA
6762,44.74158424,-85.64073472,NA,NRSA
6510,39.565669,-106.399405,NA,NRSA
6861,45.30787313,-109.5258197,NA,NRSA
6578,43.36702,-91.61832,NA,NRSA
7082,43.78230725,-75.14646536,NA,NRSA
6511,39.3658,-106.45122,NA,NRSA
6396,34.50734375,-88.05036704,NA,NRSA
6992,43.786054,-71.207313,NA,NRSA
6855,45.2646452,-111.3106917,NA,NRSA
6437,40.21900407,-121.9974197,NA,NRSA
6577,43.37718,-91.39736,NA,NRSA
7160,44.51549122,-119.6248102,NA,NRSA
6512,39.52723,-106.22111,NA,NRSA
6867,45.93953769,-110.5224726,NA,NRSA
7075,43.47761388,-74.23156023,NA,NRSA
7189,41.45998297,-77.50980034,NA,NRSA
6895,36.07262634,-77.86767156,NA,NRSA
7076,42.81118871,-74.69352931,NA,NRSA
7078,42.69106154,-75.45007772,NA,NRSA
6829,31.22618903,-88.7917482,NA,NRSA
7360,37.62282672,-78.34483344,NA,NRSA
6401,32.28881948,-87.29103471,NA,NRSA
7329,40.98295477,-111.4506502,NA,NRSA
7079,41.45152254,-74.76150688,NA,NRSA
7070,43.45278865,-74.86123359,NA,NRSA
7328,41.59254862,-111.1414781,NA,NRSA
6873,47.64575532,-115.6609505,NA,NRSA
6450,38.36417172,-119.4447781,NA,NRSA
6999,40.83334815,-74.98271063,NA,NRSA
7445,42.90345501,-90.94248159,NA,NRSA
6721,46.03282766,-68.60542015,NA,NRSA
6865,48.78630519,-115.9950231,NA,NRSA
7342,40.339104,-110.3032913,NA,NRSA
6717,39.65681743,-78.40977244,NA,NRSA
6831,33.60188245,-88.84010781,NA,NRSA
6891,35.35514394,-83.02465971,NA,NRSA
7232,45.72850007,-101.9843773,NA,NRSA
6880,47.29045718,-110.9028238,NA,NRSA
6664,39.65317317,-98.88144118,NA,NRSA
6971,42.34764188,-98.09792178,NA,NRSA
7415,46.5106808,-90.70870421,NA,NRSA
6758,44.02062367,-82.99065842,NA,NRSA
7180,41.28870642,-77.34122825,NA,NRSA
7042,39.49159624,-119.9936908,NA,NRSA
6937,47.11591851,-103.5773164,NA,NRSA
7179,41.9225841,-77.12922788,NA,NRSA
7230,43.07013221,-98.80039839,NA,NRSA
6898,35.99664472,-80.3368354,NA,NRSA
6928,46.7997188,-101.1068408,NA,NRSA
6795,46.92136707,-92.05263872,NA,NRSA
7130,35.54538886,-99.72270533,NA,NRSA
767,42.73022,-116.10283,NA,NRSA
770,45.13492,-115.98106,NA,NRSA
771,42.68706,-112.2835,NA,NRSA
774,44.3463,-116.23931,NA,NRSA
775,44.47557,-115.3236,NA,NRSA
776,45.05314,-114.56209,NA,NRSA
777,42.72383,-112.42346,NA,NRSA
779,44.36224,-112.69213,NA,NRSA
780,44.00835,-113.45559,NA,NRSA
781,44.14997,-113.69495,NA,NRSA
789,42.08026,-114.26379,NA,NRSA
792,42.02202,-114.53395,NA,NRSA
3119,39.35901,-104.76432,NA,NRSA
5173,41.950878,-94.089731,NA,NRSA
5174,41.332723,-95.400885,NA,NRSA
5175,42.70254,-91.92294,NA,NRSA
5176,42.537422,-94.33916,NA,NRSA
5177,42.979807,-91.672783,NA,NRSA
5178,42.993331,-92.379581,NA,NRSA
5179,43.079063,-96.40991,NA,NRSA
5180,42.446393,-95.541019,NA,NRSA
5181,41.367449,-95.688846,NA,NRSA
5182,40.828811,-95.204582,NA,NRSA
5183,41.772331,-90.441038,NA,NRSA
5184,42.315165,-92.194157,NA,NRSA
5185,42.069351,-95.91925,NA,NRSA
5186,42.410587,-94.98582,NA,NRSA
5187,42.993593,-95.078212,NA,NRSA
5188,42.651073,-95.997976,NA,NRSA
5189,40.666649,-94.26257,NA,NRSA
5190,40.871349,-94.910048,NA,NRSA
5191,41.551162,-91.54602,NA,NRSA
5192,42.049414,-90.92558,NA,NRSA
5193,41.922856,-95.840388,NA,NRSA
5194,42.549931,-95.224388,NA,NRSA
5195,43.433471,-93.797331,NA,NRSA
5196,42.814675,-96.16457,NA,NRSA
5197,40.67347,-95.311915,NA,NRSA
5198,41.477807,-91.020575,NA,NRSA
5199,41.972987,-95.0169,NA,NRSA
5200,42.65657,-96.36816,NA,NRSA
5201,42.826805,-93.836982,NA,NRSA
5202,42.756847,-91.563138,NA,NRSA
5203,40.85884,-92.495502,NA,NRSA
5204,43.135349,-93.30084,NA,NRSA
5205,42.767949,-92.355718,NA,NRSA
5206,42.218529,-92.742188,NA,NRSA
5207,42.868822,-94.735492,NA,NRSA
5208,43.138545,-91.608278,NA,NRSA
5209,42.560807,-90.94016,NA,NRSA
5210,43.276736,-93.353791,NA,NRSA
5211,42.329157,-91.981954,NA,NRSA
5212,42.902773,-93.262418,NA,NRSA
5213,43.377213,-91.397228,NA,NRSA
5214,43.56344,-111.04657,NA,NRSA
5616,44.9052,-111.3725,NA,NRSA
5617,45.11524,-111.4977,NA,NRSA
5618,44.87609,-111.33925,NA,NRSA
6013,46.99503,-111.48534,NA,NRSA
6014,46.98793,-111.41024,NA,NRSA
6015,46.45397,-110.35462,NA,NRSA
6016,46.49316,-106.66309,NA,NRSA
6017,46.55535,-104.84822,NA,NRSA
6018,45.43298,-107.96215,NA,NRSA
6122,47.61804,-102.60972,NA,NRSA
6123,47.20434,-103.86498,NA,NRSA
6124,46.19369,-100.75213,NA,NRSA
6125,46.0661,-100.67056,NA,NRSA
6215,47.11112,-69.014956,NA,NRSA
6216,47.16987,-68.90787,NA,NRSA
6217,46.9965,-68.02482,NA,NRSA
6218,46.8218,-69.717,NA,NRSA
6219,46.435407,-69.438582,NA,NRSA
6220,46.63766,-67.79674,NA,NRSA
6221,45.690392,-70.099792,NA,NRSA
6222,45.945036,-69.848482,NA,NRSA
6223,45.8845,-67.8623,NA,NRSA
6224,44.7831,-72.8594,NA,NRSA
6224,44.78309,-72.85946,NA,NRSA
6225,44.8061,-72.1368,NA,NRSA
6226,45.37608,-70.75558,NA,NRSA
6227,45.02828,-71.28039,NA,NRSA
6228,45.1809,-70.01658,NA,NRSA
6229,45.29801,-68.8517,NA,NRSA
6230,44.96026,-68.99748,NA,NRSA
6231,45.45344,-68.09774,NA,NRSA
6232,44.2811,-72.4543,NA,NRSA
6233,44.5808,-72.0714,NA,NRSA
6233,44.58082,-72.07137,NA,NRSA
6234,44.89172,-70.38491,NA,NRSA
6235,44.5631,-70.8574,NA,NRSA
6236,44.98335,-69.55696,NA,NRSA
6237,44.77489,-68.39244,NA,NRSA
6238,43.946,-72.7115,NA,NRSA
6239,44.214156,-72.965909,NA,NRSA
6240,43.6961,-71.9818,NA,NRSA
6240,43.696105,-71.981829,NA,NRSA
6241,43.7479,-71.1469,NA,NRSA
6242,43.2611,-73.0884,NA,NRSA
6243,43.1519,-72.3491,NA,NRSA
6244,43.3365,-70.9967,NA,NRSA
6245,43.43982,-70.5568,NA,NRSA
6246,42.5346,-72.5282,NA,NRSA
6247,42.911,-71.9962,NA,NRSA
6248,42.8474,-71.3463,NA,NRSA
6249,41.8804,-73.3305,NA,NRSA
6250,41.9508,-72.3036,NA,NRSA
6251,42.0904,-71.2981,NA,NRSA
6252,42.1285,-70.8737,NA,NRSA
6253,41.324,-73.4411,NA,NRSA
6254,41.6369,-72.8683,NA,NRSA
6255,41.5979,-72.1953,NA,NRSA
6256,41.5589,-71.1295,NA,NRSA
6257,41.5753,-72.4282,NA,NRSA
6258,41.2945,-73.3948,NA,NRSA
6259,46.7594,-67.2406,NA,NRSA
6260,46.3041,-67.8557,NA,NRSA
6261,44.81188,-71.24184,NA,NRSA
6262,43.86,-71.3746,NA,NRSA
6263,41.539,-71.699,NA,NRSA
6264,42.7033,-72.6711,NA,NRSA
6265,42.4109,-71.7912,NA,NRSA
6266,44.5603,-71.9639,NA,NRSA
7515,41.49997,-116.38388,NA,NRSA
7516,41.37465,-115.34339,NA,NRSA
7517,40.06393,-119.71251,NA,NRSA
7518,40.7479,-115.36317,NA,NRSA
7519,40.64761,-115.46502,NA,NRSA
7520,39.25812,-119.87503,NA,NRSA
7521,38.73489,-119.39595,NA,NRSA
7522,38.80562,-117.40482,NA,NRSA
7523,38.78786,-116.8736,NA,NRSA
7524,38.97387,-114.2536,NA,NRSA
7525,37.86571,-118.30884,NA,NRSA
7526,37.81847,-118.23588,NA,NRSA
7527,41.99525,-117.99999,NA,NRSA
7528,41.98969,-117.53136,NA,NRSA
7529,41.94718,-117.53528,NA,NRSA
7530,41.93489,-117.40213,NA,NRSA
7531,41.92636,-115.33009,NA,NRSA
7532,41.94493,-114.92212,NA,NRSA
7533,41.50288,-117.10958,NA,NRSA
8293,43.64373,-122.03084,NA,NRSA
8294,43.33054,-122.50774,NA,NRSA
8295,42.3827,-119.72094,NA,NRSA
8296,42.59043,-118.59834,NA,NRSA
8297,42.60206,-118.59338,NA,NRSA
8298,42.6779,-118.51607,NA,NRSA
8299,42.83172,-121.45684,NA,NRSA
8300,42.76615,-122.05922,NA,NRSA
8301,42.53102,-119.68224,NA,NRSA
8302,42.47762,-119.78429,NA,NRSA
8303,42.19177,-118.21222,NA,NRSA
8595,36.912623,-83.455594,NA,NRSA
8596,37.190539,-89.597779,NA,NRSA
8597,40.001053,-75.813561,NA,NRSA
8598,38.068629,-92.069629,NA,NRSA
8599,34.715781,-85.611202,NA,NRSA
8600,38.525471,-75.66748,NA,NRSA
8601,41.349286,-89.378115,NA,NRSA
8602,33.358004,-87.145475,NA,NRSA
8603,41.187327,-96.592269,NA,NRSA
8604,38.325542,-80.375038,NA,NRSA
8605,33.692831,-94.025326,NA,NRSA
8606,44.53038,-89.988282,NA,NRSA
8607,39.205418,-81.254701,NA,NRSA
8608,31.590495,-98.126858,NA,NRSA
8609,34.74253,-83.237095,NA,NRSA
8610,38.266739,-85.84011,NA,NRSA
8611,44.219009,-83.87287,NA,NRSA
8612,44.653166,-91.106276,NA,NRSA
8613,38.964581,-89.984272,NA,NRSA
8614,31.751762,-93.38834,NA,NRSA
8615,46.380687,-90.062364,NA,NRSA
8616,35.958652,-106.486996,NA,NRSA
8617,34.775047,-84.556201,NA,NRSA
8618,42.807136,-91.033742,NA,NRSA
8619,41.418397,-74.11618,NA,NRSA
8620,37.352714,-95.252582,NA,NRSA
8621,33.549737,-83.622914,NA,NRSA
8622,46.578743,-93.528994,NA,NRSA
8623,40.374599,-91.318756,NA,NRSA
8624,41.318023,-78.892449,NA,NRSA
8625,44.625844,-94.5311,NA,NRSA
8626,39.194194,-88.504833,NA,NRSA
8627,29.042984,-96.224393,NA,NRSA
8628,42.11695,-78.319595,NA,NRSA
8629,38.781648,-83.430248,NA,NRSA
8630,42.960003,-75.788976,NA,NRSA
8631,39.236965,-76.729683,NA,NRSA
8632,45.422052,-92.955402,NA,NRSA
8633,36.868836,-106.453552,NA,NRSA
8634,36.319617,-87.674893,NA,NRSA
8635,43.562137,-89.904935,NA,NRSA
8636,31.556301,-87.841794,NA,NRSA
8637,34.785985,-94.215022,NA,NRSA
8638,46.675774,-91.945211,NA,NRSA
8639,30.685259,-95.20188,NA,NRSA
8640,36.699392,-84.313243,NA,NRSA
8641,40.064015,-82.534039,NA,NRSA
8642,40.278716,-77.761435,NA,NRSA
8643,44.200412,-90.725703,NA,NRSA
8644,39.655533,-79.361502,NA,NRSA
8645,45.699172,-87.407316,NA,NRSA
8646,44.318731,-74.523826,NA,NRSA
8647,39.327384,-87.147821,NA,NRSA
8648,40.17127,-74.414977,NA,NRSA
8649,38.198903,-95.427425,NA,NRSA
8650,41.116248,-80.635795,NA,NRSA
8651,38.85315,-89.397725,NA,NRSA
8652,30.597374,-98.069603,NA,NRSA
8653,42.703282,-76.554624,NA,NRSA
8654,38.752093,-80.940894,NA,NRSA
8655,43.225481,-74.472742,NA,NRSA
8656,36.006407,-97.330866,NA,NRSA
8657,36.458622,-82.42155,NA,NRSA
8658,34.105736,-91.33638,NA,NRSA
8659,40.805624,-81.390095,NA,NRSA
8660,39.717174,-74.883811,NA,NRSA
8661,38.244735,-92.414657,NA,NRSA
8662,35.069568,-87.414053,NA,NRSA
8663,44.1428,-86.013328,NA,NRSA
8664,40.596784,-99.163805,NA,NRSA
8665,34.840201,-97.611901,NA,NRSA
8666,45.263517,-89.228153,NA,NRSA
8667,31.898554,-96.166068,NA,NRSA
8668,37.080707,-86.571582,NA,NRSA
8669,37.395263,-98.925902,NA,NRSA
8670,35.763565,-83.211363,NA,NRSA
8671,34.986,-93.603316,NA,NRSA
8672,39.816486,-76.648765,NA,NRSA
8673,39.718536,-92.74401,NA,NRSA
8674,30.845848,-93.089046,NA,NRSA
8675,41.85392,-78.005325,NA,NRSA
8676,45.534491,-88.447384,NA,NRSA
8677,44.738112,-73.477017,NA,NRSA
8678,40.116109,-87.601751,NA,NRSA
8679,39.794596,-74.828772,NA,NRSA
8680,38.011978,-97.163604,NA,NRSA
8681,33.068254,-94.46824,NA,NRSA
8682,33.872632,-86.323648,NA,NRSA
8683,42.988482,-88.278237,NA,NRSA
8684,36.218228,-91.270058,NA,NRSA
8685,40.357418,-78.430339,NA,NRSA
8686,42.791533,-77.649503,NA,NRSA
8687,39.747466,-82.778834,NA,NRSA
8688,35.391558,-99.881552,NA,NRSA
8689,36.562842,-81.242672,NA,NRSA
8690,35.543309,-91.742533,NA,NRSA
8691,46.064737,-93.659538,NA,NRSA
8692,39.335891,-91.851414,NA,NRSA
8693,46.313737,-86.898195,NA,NRSA
8694,36.43577,-105.236048,NA,NRSA
8695,34.549858,-83.703058,NA,NRSA
8696,41.568103,-74.677471,NA,NRSA
8697,36.244619,-92.835666,NA,NRSA
8698,36.542099,-81.154327,NA,NRSA
8699,41.46964,-80.095353,NA,NRSA
8700,42.848375,-97.405694,NA,NRSA
8701,31.395792,-95.43416,NA,NRSA
8702,41.093739,-85.801082,NA,NRSA
8703,43.526151,-86.115899,NA,NRSA
8704,45.525376,-90.708782,NA,NRSA
8705,30.951593,-90.689792,NA,NRSA
8706,38.82028,-80.188866,NA,NRSA
8707,35.857944,-83.551139,NA,NRSA
8708,39.640823,-85.569372,NA,NRSA
8709,39.926575,-76.089709,NA,NRSA
8710,37.408288,-93.188183,NA,NRSA
8711,41.970974,-85.301598,NA,NRSA
8712,41.123445,-83.095508,NA,NRSA
8713,37.525431,-89.187781,NA,NRSA
8714,42.605198,-73.480326,NA,NRSA
8715,39.004168,-83.844308,NA,NRSA
8716,42.622145,-103.715891,NA,NRSA
8717,43.696314,-74.854973,NA,NRSA
8718,40.756275,-80.218935,NA,NRSA
8719,47.941305,-94.533299,NA,NRSA
8720,39.578187,-76.057909,NA,NRSA
8721,38.986653,-94.171869,NA,NRSA
8722,38.269946,-75.276994,NA,NRSA
8723,44.117643,-84.946862,NA,NRSA
8724,41.887055,-97.703132,NA,NRSA
8725,33.668361,-96.014601,NA,NRSA
8726,39.631619,-81.193078,NA,NRSA
8727,47.698854,-91.005535,NA,NRSA
8728,36.386548,-86.621344,NA,NRSA
8729,41.846487,-80.604592,NA,NRSA
8730,37.477001,-98.364988,NA,NRSA
8731,35.970151,-83.209699,NA,NRSA
8732,35.400951,-93.129851,NA,NRSA
8733,39.048706,-77.214123,NA,NRSA
8734,44.502707,-92.91782,NA,NRSA
8735,38.781476,-92.529991,NA,NRSA
8736,41.75609,-77.131904,NA,NRSA
8737,30.06656,-91.897691,NA,NRSA
8738,46.371349,-92.605983,NA,NRSA
8739,41.4079,-90.378346,NA,NRSA
8740,36.074086,-91.735771,NA,NRSA
8741,42.664532,-77.918493,NA,NRSA
8742,38.608127,-82.711039,NA,NRSA
8743,35.046785,-98.307921,NA,NRSA
8744,36.11175,-81.510429,NA,NRSA
8745,35.971416,-92.857015,NA,NRSA
8746,39.36572,-77.081795,NA,NRSA
8747,44.965978,-94.671165,NA,NRSA
8748,37.829098,-86.305183,NA,NRSA
8749,41.862782,-75.51378,NA,NRSA
8750,36.492676,-106.007372,NA,NRSA
8751,35.439809,-88.321961,NA,NRSA
8752,43.584689,-91.015606,NA,NRSA
8753,31.738483,-89.009124,NA,NRSA
8754,42.155268,-73.570181,NA,NRSA
8755,35.87602,-80.360111,NA,NRSA
8756,34.538495,-94.485097,NA,NRSA
8757,40.734944,-77.239089,NA,NRSA
8758,30.617946,-94.292842,NA,NRSA
8759,32.023301,-88.688033,NA,NRSA
8760,37.826218,-82.569544,NA,NRSA
8761,39.64838,-77.181181,NA,NRSA
8762,44.866727,-88.746507,NA,NRSA
8763,39.885478,-92.774328,NA,NRSA
8764,30.353652,-89.895581,NA,NRSA
8765,38.811566,-79.823474,NA,NRSA
8766,40.44297,-86.444098,NA,NRSA
8767,30.126205,-92.406979,NA,NRSA
8768,32.055541,-94.962951,NA,NRSA
8769,36.110319,-90.449962,NA,NRSA
8770,41.516597,-81.223352,NA,NRSA
8771,37.778285,-91.032034,NA,NRSA
8772,30.286987,-98.895282,NA,NRSA
8773,37.600228,-82.514848,NA,NRSA
8774,43.123117,-78.512015,NA,NRSA
8775,38.852413,-81.191966,NA,NRSA
8776,42.262413,-75.789983,NA,NRSA
8777,35.803914,-96.483066,NA,NRSA
8778,34.42715,-92.380185,NA,NRSA
8779,30.501864,-91.166892,NA,NRSA
8780,40.722072,-76.793002,NA,NRSA
8781,36.850957,-87.428641,NA,NRSA
8782,41.863759,-88.744868,NA,NRSA
8783,30.48896,-87.363313,NA,NRSA
8784,39.729547,-97.946009,NA,NRSA
8785,34.085611,-97.670506,NA,NRSA
8786,39.244215,-78.664861,NA,NRSA
8787,40.942981,-83.812091,NA,NRSA
8788,43.207763,-83.200398,NA,NRSA
8789,39.501327,-94.16099,NA,NRSA
8790,36.357356,-82.703299,NA,NRSA
8791,43.94381,-90.972187,NA,NRSA
8792,30.767016,-89.654905,NA,NRSA
8793,39.943289,-79.720633,NA,NRSA
8794,45.341546,-88.053339,NA,NRSA
8795,44.588445,-74.808717,NA,NRSA
8796,31.419392,-103.340998,NA,NRSA
8797,39.414837,-86.008435,NA,NRSA
8798,30.554386,-93.335471,NA,NRSA
8799,38.720602,-96.099664,NA,NRSA
8800,30.153065,-81.605083,NA,NRSA
8801,32.76347,-95.425851,NA,NRSA
8802,38.440545,-76.697373,NA,NRSA
8803,43.460589,-88.444897,NA,NRSA
8804,40.832691,-79.128645,NA,NRSA
8805,29.527345,-98.533257,NA,NRSA
8806,42.314988,-76.95535,NA,NRSA
8807,35.956442,-98.861355,NA,NRSA
8808,35.012273,-91.072182,NA,NRSA
8809,44.942606,-93.021235,NA,NRSA
8810,39.146929,-91.392028,NA,NRSA
8811,31.162541,-93.187581,NA,NRSA
8812,40.710392,-74.714762,NA,NRSA
8813,46.532368,-89.397812,NA,NRSA
8814,42.436471,-88.625989,NA,NRSA
8815,31.457099,-86.064497,NA,NRSA
8816,41.562773,-73.846019,NA,NRSA
8817,36.855037,-94.958547,NA,NRSA
8818,34.77874,-94.707477,NA,NRSA
8819,45.795671,-91.172661,NA,NRSA
8820,40.512696,-89.332353,NA,NRSA
8821,33.857712,-89.478962,NA,NRSA
8822,41.269719,-79.098401,NA,NRSA
8823,43.698223,-95.413115,NA,NRSA
8824,43.269083,-77.626852,NA,NRSA
8825,40.07576,-84.844345,NA,NRSA
8826,32.553423,-85.417978,NA,NRSA
8827,43.182202,-83.405923,NA,NRSA
8828,40.051685,-95.935856,NA,NRSA
8829,32.99026,-92.610469,NA,NRSA
8830,39.642601,-78.498984,NA,NRSA
8831,45.117316,-91.275363,NA,NRSA
8832,42.123796,-96.404221,NA,NRSA
8833,30.582111,-90.80603,NA,NRSA
8834,33.108647,-99.441634,NA,NRSA
8835,38.246812,-83.608451,NA,NRSA
8836,40.37658,-75.530679,NA,NRSA
8837,36.643824,-90.884347,NA,NRSA
8838,34.416939,-84.813666,NA,NRSA
8839,42.330234,-86.207764,NA,NRSA
8840,40.154987,-82.190076,NA,NRSA
8841,47.371784,-92.239156,NA,NRSA
8842,42.568191,-74.625002,NA,NRSA
8843,42.966939,-100.014806,NA,NRSA
8844,42.501044,-74.43932,NA,NRSA
8845,29.46917,-95.425424,NA,NRSA
8846,36.542509,-83.766358,NA,NRSA
8847,40.590407,-82.418671,NA,NRSA
